company,company_name,year,world_rank,eu_rank,rnd_22,rnd_euro,rnd_org,profit_22,profit_euro,profit_org,netsales_22,netsales_euro,netsales_org,capex_22,capex_euro,capex_org,mcap_22,mcap_euro,mcap_org,emp,ex_rate_euro,currency,icb3_short,icb3_name,icb4_name,nace_rev2,country,iso2,region
ELRINGKLINGER,ELRINGKLINGER AG,2022,1713.0,268.0,87.486,87.486,87.486,-42.575,-42.575,-42.575,1798.43,1798.43,1798.43,69.255,69.255,69.255,443.51993,443.51993,443.51993,9540.0,1.0,EUR,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2932.0,Germany,DE,EU
EMAG,EMAG GMBH & CO. KG,2022,5384.0,650.0,15.241,15.241,15.241,-15.036,-15.036,-15.036,411.784,411.784,411.784,,,,,,,2656.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,6420.0,Germany,DE,EU
EMBARK TECHNOLOGY,EMBARK TECHNOLOGY INC,2022,1981.0,,74.267798,74.267798,79.2140333468,-144.068128,-144.068128,-153.6630653248,0.0,0.0,0.0,9.763739,9.763739,10.4140040174,,,,230.0,1.0666,USD,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2910.0,US,US,US
EMBECTA,EMBECTA CORP.,2022,2255.0,,62.722697,62.722697,66.9000286202,329.927012,329.927012,351.9001509992,1058.97289,1058.97289,1129.500484474,22.126392,22.126392,23.6000097072,1730.865829,1730.865829,1846.1414932114,1900.0,1.0666,USD,Health industries,Health Care Equipment & Services,Medical Equipment,3250.0,US,US,US
EMBRAER,EMBRAER S.A.,2022,850.0,,207.85683,207.85683,221.700094878,-16.730893,-16.730893,-17.8451704738,815.950026,815.950026,870.2922977316,24.476344,24.476344,26.1064685104,1839.001317,1839.001317,1961.4788047122,19475.0,1.0666,USD,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,3030.0,Brazil,BR,ROW
EMERGENT BIOSOLUTIONS,EMERGENT BIOSOLUTIONS INC.,2022,1178.0,,142.133944,142.133944,151.6000646704,-161.916439,-161.916439,-172.7000738374,1050.909883,1050.909883,1120.9004812078,108.569332,108.569332,115.8000495112,1122.889539,1122.889539,1197.6739822974,2500.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,US,US,US
EMERSON ELECTRIC,EMERSON ELECTRIC CO,2022,415.0,,493.156034,493.156034,526.0002258644,3419.277673,3419.277673,3647.0015660218,18403.345611,18403.345611,19629.0084286926,497.843829,497.843829,531.0002280114,45314.908579,45314.908579,48332.8814903614,85500.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2651.0,US,US,US
EMPYREAN,"EMPYREAN TECHNOLOGY CO., LTD.",2022,2417.0,,56.853423,56.853423,418.3388571186,22.797741,22.797741,167.7503378262,101.156523,101.156523,744.3299275386,56.395395,56.395395,414.968595489,966.036914,966.036914,7108.2928205948,728.0,7.3582,CNY,ICT services,Software & Computer Services,Computer Services,6201.0,China,CN,China
ENANTA PHARMACEUTICALS,"ENANTA PHARMACEUTICALS, INC.",2022,1095.0,,154.249081,154.249081,164.5220697946,-116.111056,-116.111056,-123.8440523296,80.780083,80.780083,86.1600365278,1.992312,1.992312,2.1249999792,1182.946303,1182.946303,1261.7305267798,160.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,US,US,US
ENAPTER,ENAPTER AG,2022,8130.0,819.0,6.876,6.876,6.876,-12.449,-12.449,-12.449,14.671,14.671,14.671,44.989,44.989,44.989,,,,239.0,1.0,EUR,Industrials,Industrial Metals & Mining,Iron & Steel,2434.0,Germany,DE,EU
ENBW ENERGIE BADEN-WURTTEMBERG,ENBW ENERGIE BADEN-WUERTTEMBERG AG,2022,2693.0,391.0,47.7,47.7,47.7,1773.2,1773.2,1773.2,56002.6,56002.6,56002.6,2770.7,2770.7,2770.7,26056.162273,26056.162273,26056.162273,26980.0,1.0,EUR,Energy,Electricity,Electricity,3511.0,Germany,DE,EU
ENDO INTERNATIONAL,ENDO INTERNATIONAL PLC,2022,1403.0,234.0,113.283378,113.283378,120.8280509748,-2221.071645,-2221.071645,-2368.995016557,2174.082126,2174.082126,2318.8759955916,96.439193,96.439193,102.8620432538,40.763115,40.763115,43.477938459,2861.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,Ireland,IE,EU
ENDRESS & HAUSER,ENDRESS+HAUSER AG,2022,754.0,,242.418,242.418,242.418,471.871,471.871,471.871,3350.542,3350.542,3350.542,199.97,199.97,199.97,,,,15817.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,7010.0,Switzerland,CH,ROW
ENEA,ENEA AB,2022,4110.0,519.0,24.696016,24.696016,274.6641507488,9.413533,9.413533,104.6954313194,88.705886,88.705886,986.5691229148,0.689549,0.689549,7.6690260682,181.52377,181.52377,2018.871065186,619.0,11.1218,SEK,ICT services,Software & Computer Services,Software,6201.0,Sweden,SE,EU
ENEL,ENEL SPA,2022,2915.0,408.0,43.0,43.0,43.0,10273.0,10273.0,10273.0,139215.0,139215.0,139215.0,11281.0,11281.0,11281.0,47737.644639,47737.644639,47737.644639,65124.0,1.0,EUR,Energy,Electricity,Electricity,3511.0,Italy,IT,EU
ENENSYS TECHNOLOGIES,ENENSYS TECHNOLOGIES,2022,10554.0,961.0,3.794,3.794,3.794,2.343,2.343,2.343,12.741,12.741,12.741,0.005,0.005,0.005,6.543498,6.543498,6.543498,73.0,1.0,EUR,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,2630.0,France,FR,EU
ENEOS HOLDINGS,ENEOS HOLDINGS INC,2022,853.0,,207.542272,207.542272,29192.89597952,1511.664577,1511.664577,212630.73940082,106135.735783,106135.735783,14929052.5952368,2068.96972,2068.96972,291021.2808152,11954.502167,11954.502167,1681520.27481022,44617.0,140.66,JPY,Energy,Oil & Gas Producers,Integrated Oil & Gas,1920.0,Japan,JP,Japan
ENERGIAS DE PORTUGAL,EDP - ENERGIAS DE PORTUGAL S.A.,2022,935.0,165.0,186.004,186.004,186.004,2590.192,2590.192,2590.192,20650.764,20650.764,20650.764,3499.996,3499.996,3499.996,18884.573312,18884.573312,18884.573312,13211.0,1.0,EUR,Energy,Electricity,Electricity,3511.0,Portugal,PT,EU
ENGCON,ENGCON AB,2022,12457.0,1034.0,2.517588,2.517588,28.0001102184,38.033571,38.033571,423.0017699478,174.253099,174.253099,1938.0081164582,1.078966,1.078966,12.0000440588,839.159445,839.159445,9332.963515401,425.0,11.1218,SEK,Automobiles & Parts,Automobiles & Parts,Commercial Vehicles & Trucks,2920.0,Sweden,SE,EU
ENGIE,ENGIE,2022,1237.0,205.0,135.0,135.0,135.0,4844.0,4844.0,4844.0,103802.0,103802.0,103802.0,6379.0,6379.0,6379.0,28901.962585,28901.962585,28901.962585,96454.0,1.0,EUR,Energy,"Gas, Water & Multiutilities","Gas, Water & Multiutilities",3522.0,France,FR,EU
ENI,ENI S.P.A.,2022,1044.0,186.0,164.0,164.0,164.0,17415.0,17415.0,17415.0,132512.0,132512.0,132512.0,7700.0,7700.0,7700.0,42574.862562,42574.862562,42574.862562,32188.0,1.0,EUR,Energy,Oil & Gas Producers,Oil & Gas Producers,610.0,Italy,IT,EU
ENN NATURAL GAS,"ENN NATURAL GAS CO., LTD.",2022,836.0,,211.648643,211.648643,1557.3530449226,2148.291771,2148.291771,15807.5605093722,20428.48325,20428.48325,150316.86545015,1170.169186,1170.169186,8610.3389044252,4027.469807,4027.469807,29634.9283338674,38967.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,China,CN,China
ENNOSTAR,ENNOSTAR INC.,2022,1828.0,,81.39397,81.39397,2663.2106984,-4.676803,-4.676803,-153.02499416,881.694125,881.694125,28849.03177,131.902778,131.902778,4315.85889616,1189.10293,1189.10293,38907.4478696,,32.72,TWD,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,Taiwan,TW,ROW
ENOCEAN,ENOCEAN GMBH,2022,12425.0,1033.0,2.528636,2.528636,2.528636,0.001572,0.001572,0.001572,15.364569,15.364569,15.364569,,,,,,,44.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2612.0,Germany,DE,EU
ENOVIS,ENOVIS CORP,2022,2415.0,,57.003587,57.003587,60.8000258942,-10.524099,-10.524099,-11.2250039934,1465.49941,1465.49941,1563.101670706,98.865596,98.865596,105.4500446936,2570.468736,2570.468736,2741.6619538176,6800.0,1.0666,USD,Industrials,Industrial Engineering,Industrial Machinery,2813.0,US,US,US
ENOVIX,ENOVIX CORP,2022,2477.0,,54.426237,54.426237,58.0510243842,-123.738099,-123.738099,-131.9790563934,5.81474,5.81474,6.202001684,33.950886,33.950886,36.2120150076,3259.069579,3259.069579,3476.1236129614,336.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2720.0,US,US,US
ENPHASE ENERGY,"ENPHASE ENERGY, INC.",2022,1072.0,,158.303086,158.303086,168.8460715276,424.943928,424.943928,453.2451936048,2185.312207,2185.312207,2330.8539999862,43.543052,43.543052,46.4430192632,36377.647518,36377.647518,38800.3988426988,2821.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,US,US,US
ENTEGRIS,ENTEGRIS INC,2022,824.0,,214.695385,214.695385,228.994097641,450.010506,450.010506,479.9812056996,3077.099577,3077.099577,3282.0344088282,437.082505,437.082505,466.192199833,13251.201498,13251.201498,14133.7315177668,10000.0,1.0666,USD,ICT producers,Technology Hardware & Equipment,Semiconductors,2229.0,US,US,US
ENTERSOFT,ENTERSOFT SOCIETE ANONYME PRODUCTION AND MARKETING SOFTWARE AND SERVICES,2022,10289.0,950.0,4.034,4.034,4.034,7.125,7.125,7.125,29.579,29.579,29.579,0.457,0.457,0.457,120.0,120.0,120.0,478.0,1.0,EUR,ICT producers,Technology Hardware & Equipment,Computer Hardware,4651.0,Greece,GR,EU
ENTRADA,ENTRADA THERAPEUTICS INC,2022,2262.0,,62.449867,62.449867,66.6090281422,-91.175737,-91.175737,-97.2480410842,0.0,0.0,0.0,2.706732,2.706732,2.8870003512,371.445668,371.445668,396.1839494888,130.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
ENVEA,ENVEA,2022,8618.0,856.0,6.1,6.1,6.1,15.561,15.561,15.561,97.255,97.255,97.255,,,,214.190453,214.190453,214.190453,,1.0,EUR,Industrials,Industrial Engineering,Electronic Equipment,2651.0,France,FR,EU
ENVESTNET,"ENVESTNET, INC.",2022,1488.0,,105.006608,105.006608,112.0000480928,-0.71817,-0.71817,-0.766000122,1162.370647,1162.370647,1239.7845320902,15.162204,15.162204,16.1720067864,2710.164811,2710.164811,2890.6617874126,3429.0,1.0666,USD,Others,Support Services,Business Support Services,7490.0,US,US,US
ENVISTA HOLDINGS,ENVISTA HOLDINGS CORPORATION,2022,1618.0,,93.849655,93.849655,100.100042023,334.521051,334.521051,356.8001529966,2408.682826,2408.682826,2569.1011022116,70.973216,70.973216,75.7000321856,5681.752762,5681.752762,6060.1574959492,12700.0,1.0666,USD,Health industries,Health Care Equipment & Services,Medical Equipment,3250.0,US,US,US
ENZYMATICA,ENZYMATICA AB,2022,12788.0,1045.0,2.362756,2.362756,26.2780996808,-6.133655,-6.133655,-68.217284179,4.401104,4.401104,48.9481984672,0.334209,0.334209,3.7170056562,60.217119,60.217119,669.7227540942,21.0,11.1218,SEK,Health industries,Health Care Equipment & Services,Medical Equipment,3250.0,Sweden,SE,EU
EOS HOLDING,EOS HOLDING AKTIENGESELLSCHAFT,2022,2151.0,324.0,66.962,66.962,66.962,-17.013,-17.013,-17.013,318.609,318.609,318.609,,,,,,,1289.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,7010.0,Germany,DE,EU
EPENDION,EPENDION AB,2022,3905.0,502.0,26.656318,26.656318,296.4662375324,18.109554,18.109554,201.4108376772,191.371443,191.371443,2128.3949147574,1.120776,1.120776,12.4650465168,162.833172,162.833172,1810.9979723496,827.0,11.1218,SEK,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,Sweden,SE,EU
EPIGENOMICS,EPIGENOMICS AG,2022,8569.0,850.0,6.176,6.176,6.176,-12.859,-12.859,-12.859,0.485,0.485,0.485,0.847,0.847,0.847,7.099068,7.099068,7.099068,34.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,Germany,DE,EU
EPIROC,EPIROC AB,2022,1349.0,221.0,120.035029,120.035029,1335.0055855322,977.813444,977.813444,10875.0455614792,4468.180348,4468.180348,49694.2081943864,53.948327,53.948327,600.0025032286,12121.225141,12121.225141,134809.841773174,16996.0,11.1218,SEK,Industrials,Industrial Engineering,Industrial Machinery,2892.0,Sweden,SE,EU
EPPENDORF,EPPENDORF SE,2022,1939.0,297.0,76.012,76.012,76.012,225.568,225.568,225.568,1233.671,1233.671,1233.671,87.556,87.556,87.556,,,,4762.0,1.0,EUR,Health industries,Health Care Equipment & Services,Health Care Equipment & Services,2620.0,Germany,DE,EU
EPSILON NET,EPSILON NET S.A,2022,5348.0,647.0,15.416252,15.416252,15.416252,21.587,21.587,21.587,75.107,75.107,75.107,,,,312.192012,312.192012,312.192012,,1.0,EUR,ICT services,Software & Computer Services,Computer Services,6209.0,Greece,GR,EU
EQRX,"EQRX, INC.",2022,829.0,,214.227543,214.227543,228.4950973638,-333.655684,-333.655684,-355.8771525544,0.0,0.0,0.0,1.062254,1.062254,1.1330001164,,,,363.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
EQUINOR,EQUINOR ASA,2022,644.0,,288.768172,288.768172,308.0001322552,73889.02479,73889.02479,78810.033841014,141389.522554,141389.522554,150806.064756096,8073.320549,8073.320549,8611.0036975634,115554.856918,115554.856918,123250.810388739,21500.0,1.0666,USD,Energy,Oil & Gas Producers,Oil & Gas Producers,610.0,Norway,NO,ROW
ERAMET,ERAMET,2022,5035.0,617.0,17.0,17.0,17.0,907.0,907.0,907.0,5851.0,5851.0,5851.0,491.0,491.0,491.0,2439.865694,2439.865694,2439.865694,13764.0,1.0,EUR,Industrials,Industrial Metals & Mining,Industrial Metals & Mining,729.0,France,FR,EU
ERASCA,"ERASCA, INC.",2022,1483.0,,105.435072,105.435072,112.4570477952,-231.998974,-231.998974,-247.4501056684,0.0,0.0,0.0,13.642421,13.642421,14.5510062386,1032.97065,1032.97065,1101.76649529,129.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
ERICSSON,TELEFONAKTIEBOLAGET LM ERICSSON AB,2022,49.0,12.0,4254.455055,4254.455055,47317.198230699,2407.264306,2407.264306,26773.1121584708,24415.754434,24415.754434,271547.137664061,402.54444,402.54444,4477.018752792,22094.557721,22094.557721,245731.252061418,105529.0,11.1218,SEK,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,2630.0,Sweden,SE,EU
ERYTECH PHARMA,ERYTECH PHARMA,2022,7015.0,752.0,9.268,9.268,9.268,-27.147,-27.147,-27.147,6.648,6.648,6.648,0.085,0.085,0.085,26.737992,26.737992,26.737992,119.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,France,FR,EU
ESI,ESI GROUP,2022,3298.0,442.0,35.333,35.333,35.333,9.502,9.502,9.502,133.918,133.918,133.918,1.614,1.614,1.614,429.582842,429.582842,429.582842,985.0,1.0,EUR,ICT services,Software & Computer Services,Software,6201.0,France,FR,EU
ESKER,SA ESKER,2022,4039.0,513.0,25.339,25.339,25.339,21.41,21.41,21.41,158.987,158.987,158.987,14.675,14.675,14.675,774.009169,774.009169,774.009169,972.0,1.0,EUR,ICT services,Software & Computer Services,Software,6201.0,France,FR,EU
ESPERION THERAPEUTICS,"ESPERION THERAPEUTICS, INC.",2022,1415.0,,111.501079,111.501079,118.9270508614,-168.292778,-168.292778,-179.5010770148,70.762265,70.762265,75.475031849,,,,465.474406,465.474406,496.4750014396,199.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,US,US,US
ESS,"ESS TECH, INC.",2022,2139.0,,67.484559,67.484559,71.9790306294,-98.904974,-98.904974,-105.4920452684,0.838177,0.838177,0.8939995882,13.294586,13.294586,14.1800054276,,,,271.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2720.0,Sweden,SE,EU
ESSILORLUXOTTICA,ESSILORLUXOTTICA,2022,351.0,68.0,600.0,600.0,600.0,3157.0,3157.0,3157.0,24494.0,24494.0,24494.0,1572.0,1572.0,1572.0,66777.881705,66777.881705,66777.881705,200121.0,1.0,EUR,Health industries,Health Care Equipment & Services,Health Care Equipment & Services,2670.0,France,FR,EU
ESTEE LAUDER,ESTEE LAUDER COMPANIES INC. (THE),2022,582.0,,322.520296,322.520296,344.0001477136,1488.843692,1488.843692,1588.0006818872,14941.877783,14941.877783,15937.0068433478,940.371677,940.371677,1003.0004306882,55178.870085,55178.870085,58853.782832661,62000.0,1.0666,USD,Others,Personal Goods,Personal Goods,2042.0,US,US,US
ETABLISSEMENTEN FRANZ COLRUYT,ETABLISSEMENTEN FRANZ COLRUYT NV,2022,1352.0,223.0,119.8,119.8,119.8,270.3,270.3,270.3,10819.8,10819.8,10819.8,,,,3704.668765,3704.668765,3704.668765,31461.0,1.0,EUR,Others,General Retailers,Broadline Retailers,4711.0,Belgium,BE,EU
ETEX,ETEX N.V.,2022,4761.0,594.0,18.848,18.848,18.848,350.817,350.817,350.817,3713.897,3713.897,3713.897,265.407,265.407,265.407,,,,13712.0,1.0,EUR,Construction & Materials,Construction & Materials,Construction & Materials,4673.0,Belgium,BE,EU
ETSY,"ETSY, INC.",2022,492.0,,405.867415,405.867415,432.898184839,-617.438855,-617.438855,-658.560282743,2405.880463,2405.880463,2566.1121018358,15.650672,15.650672,16.6930067552,12536.256732,12536.256732,13371.1714303512,2790.0,1.0666,USD,Others,General Retailers,Broadline Retailers,4778.0,US,US,US
EUGENE TECHNOLOGY,"EUGENE TECHNOLOGY CO.,LTD.",2022,2502.0,,53.651453,53.651453,72112.38146277,39.684021,39.684021,53338.89578589,229.808796,229.808796,308883.70461564,7.36203,7.36203,9895.2309027,465.372944,465.372944,625503.12030096,,1344.09,KRW,ICT producers,Technology Hardware & Equipment,Semiconductors,2829.0,South Korea,KR,ROW
EUROBIO,EUROBIO SCIENTIFIC,2022,11574.0,1006.0,3.03,3.03,3.03,30.87,30.87,30.87,152.171,152.171,152.171,2.834,2.834,2.834,208.714342,208.714342,208.714342,286.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,France,FR,EU
EUROCHEM AGRO,EUROCHEM AGRO GMBH,2022,13578.0,1068.0,2.037583,2.037583,2.037583,4.139745,4.139745,4.139745,527.045483,527.045483,527.045483,,,,,,,89.0,1.0,EUR,Chemicals,Chemicals,Specialty Chemicals,2015.0,Germany,DE,EU
EVAXION BIOTECH,EVAXION BIOTECH A/S,2022,5325.0,643.0,15.572854,15.572854,16.6100060764,-24.269737,-24.269737,-25.8861014842,,,,0.273767,0.273767,0.2919998822,52.511909,52.511909,56.0092021394,59.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,Denmark,DK,EU
EVE ENERGY,"EVE ENERGY CO., LTD.",2022,872.0,,201.813222,201.813222,1484.9820501204,369.614182,369.614182,2719.6950739924,4842.708305,4842.708305,35633.616249851,1856.761115,1856.761115,13662.419636393,23453.053668,23453.053668,172572.259499878,27427.0,7.3582,CNY,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2720.0,China,CN,China
EVELO BIOSCIENCES,"EVELO BIOSCIENCES, INC.",2022,1999.0,,73.649009,73.649009,78.5540329994,-101.693274,-101.693274,-108.4660460484,0.0,0.0,0.0,0.583161,0.583161,0.6219995226,,,,66.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
EVENTBRITE,"EVENTBRITE, INC.",2022,1782.0,,83.791522,83.791522,89.3720373652,-43.823382,-43.823382,-46.7420192412,244.634457,244.634457,260.9271118362,1.336021,1.336021,1.4249999986,537.318153,537.318153,573.1035419898,881.0,1.0666,USD,Others,Leisure Goods,Leisure Goods,6209.0,US,US,US
EVER PHARMA,EVER PHARMA HOLDING GES.M.B.H.,2022,3965.0,508.0,26.078,26.078,26.078,,,,,,,,,,,,,1048.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,7010.0,Austria,AT,EU
EVERBRIDGE,"EVERBRIDGE, INC.",2022,1504.0,,103.556204,103.556204,110.4530471864,-62.465805,-62.465805,-66.626027613,404.924231,404.924231,431.8921847846,3.245829,3.245829,3.4620012114,1481.873693,1481.873693,1580.5664809538,1713.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,6201.0,US,US,US
EVERCOMMERCE,"EVERCOMMERCE, INC.",2022,2112.0,,68.274921,68.274921,72.8220307386,-28.68368,-28.68368,-30.594013088,581.985999,581.985999,620.7462665334,2.405776,2.405776,2.5660006816,2123.418305,2123.418305,2264.837964113,2300.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,US,US,US
EVEREST MEDICINES,EVEREST MEDICINES LIMITED,2022,1472.0,,105.976376,105.976376,779.7953698832,-190.127463,-190.127463,-1398.9958982466,1.716755,1.716755,12.632226641,47.765853,47.765853,351.4706995446,431.597837,431.597837,3175.7832042134,365.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,China,CN,China
EVERI,EVERI HOLDINGS INC.,2022,1544.0,,100.156615,100.156615,106.827045559,200.030087,200.030087,213.3520907942,733.657731,733.657731,782.5193358846,119.602526,119.602526,127.5680542316,1558.431337,1558.431337,1662.2228640442,2000.0,1.0666,USD,Others,Travel & Leisure,Gambling,2620.0,US,US,US
EVERTZ TECHNOLOGIES,EVERTZ TECHNOLOGIES LIMITED,2022,2053.0,,71.051988,71.051988,102.599070672,64.554621,64.554621,93.216872724,313.308604,313.308604,452.417624176,4.529616,4.529616,6.540765504,777.552777,777.552777,1122.786209988,,1.444,CAD,Others,Leisure Goods,Leisure Goods,2640.0,Canada,CA,ROW
EVOLIS,EVOLIS,2022,13569.0,1067.0,2.041,2.041,2.041,21.653,21.653,21.653,111.718,111.718,111.718,1.551,1.551,1.551,144.094634,144.094634,144.094634,361.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,2899.0,France,FR,EU
EVONIK INDUSTRIES,EVONIK INDUSTRIES AG,2022,444.0,86.0,460.0,460.0,460.0,903.0,903.0,903.0,18488.0,18488.0,18488.0,865.0,865.0,865.0,8711.869858,8711.869858,8711.869858,34029.0,1.0,EUR,Chemicals,Chemicals,Specialty Chemicals,2059.0,Germany,DE,EU
